Frequency (Hz),dB (Relative)
1718,14.28965
1719,14.28570
1720,14.28176
1721,14.27781
1722,14.27387
1723,14.26967
1724,14.25310
1725,14.23652
1726,14.21995
1727,14.20338
1728,14.18680
1729,14.17023
1730,14.15366
1731,14.13708
1732,14.12051
1733,14.10394
1734,14.08736
1735,14.07079
1736,14.05422
1737,14.03764
1738,14.02107
1739,14.00450
1740,13.98792
1741,13.97135
1742,13.95478
1743,13.93820
1744,13.92163
1745,13.90506
1746,13.88848
1747,13.87191
1748,13.85534
1749,13.83876
1750,13.82219
1751,13.80562
1752,13.78904
1753,13.77247
1754,13.75590
1755,13.73932
1756,13.72275
1757,13.70618
1758,13.68960
1759,13.67303
1760,13.65646
1761,13.63988
1762,13.62331
1763,13.60674
1764,13.59016
1765,13.57359
1766,13.55702
1767,13.54044
1768,13.52387
1769,13.50730
1770,13.49072
1771,13.47415
1772,13.45758
1773,13.44100
1774,13.42443
1775,13.40786
1776,13.39129
1777,13.37471
1778,13.35814
1779,13.34157
1780,13.32499
1781,13.30842
1782,13.29185
1783,13.27527
1784,13.25870
1785,13.24213
1786,13.22555
1787,13.20898
1788,13.19241
1789,13.17583
1790,13.15926
1791,13.14269
1792,13.12611
1793,13.10954
1794,13.09297
1795,13.07639
1796,13.05982
1797,13.04325
1798,13.02667
1799,13.01010
1800,12.99353
1801,12.97695
1802,12.96038
1803,12.94381
1804,12.92723
1805,12.91066
1806,12.89409
1807,12.87751
1808,12.86094
1809,12.84437
1810,12.82779
1811,12.81122
1812,12.79465
1813,12.77807
1814,12.76150
1815,12.74493
1816,12.72835
1817,12.71178
1818,12.69521
1819,12.67863
1820,12.66206
1821,12.64549
1822,12.62891
1823,12.61234
1824,12.59577
1825,12.57919
1826,12.56262
1827,12.54605
1828,12.52947
1829,12.51290
1830,12.49633
1831,12.47976
1832,12.46318
1833,12.44661
1834,12.43004
1835,12.41346
1836,12.39689
1837,12.38032
1838,12.36374
1839,12.34717
1840,12.33060
1841,12.31402
1842,12.29745
1843,12.28088
1844,12.26430
1845,12.24773
1846,12.23116
1847,12.21458
1848,12.19801
1849,12.18144
1850,12.16486
1851,12.14829
1852,12.13172
1853,12.11514
1854,12.09857
1855,12.08200
1856,12.06542
1857,12.04885
1858,12.03228
1859,12.01570
1860,11.99913
1861,11.98256
1862,11.96598
1863,11.94941
1864,11.93284
1865,11.91626
1866,11.89969
1867,11.88312
1868,11.86654
1869,11.84997
1870,11.83340
1871,11.81682
1872,11.80025
1873,11.78368
1874,11.76710
1875,11.75053
1876,11.73396
1877,11.71738
1878,11.70081
1879,11.68424
1880,11.66766
