Frequency (Hz),dB (Relative)
1191,24.56050
1192,24.56865
1193,24.57680
1194,24.58495
1195,24.59309
1196,24.60124
1197,24.60939
1198,24.61753
1199,24.62568
1200,24.63383
1201,24.64197
1202,24.65012
1203,24.65827
1204,24.66642
1205,24.67456
1206,24.68271
1207,24.69086
1208,24.69900
1209,24.70715
1210,24.71530
1211,24.72345
1212,24.73159
1213,24.73974
1214,24.74789
1215,24.75603
1216,24.76418
1217,24.77233
1218,24.78047
1219,24.78862
1220,24.79677
1221,24.80492
1222,24.81306
1223,24.82121
1224,24.82936
1225,24.83750
1226,24.84565
1227,24.85380
1228,24.86195
1229,24.87009
1230,24.87824
1231,24.88639
1232,24.89453
1233,24.90268
1234,24.91083
1235,24.91897
1236,24.92712
1237,24.93527
1238,24.94342
1239,24.95156
1240,24.95971
1241,24.96786
1242,24.97600
1243,24.98415
1244,24.99230
1245,25.00045
1246,25.00859
1247,25.01674
1248,25.02489
1249,25.03303
1250,25.04118
1251,25.04933
1252,25.05747
1253,25.04770
1254,25.02987
1255,25.01205
1256,24.99422
1257,24.97640
1258,24.95857
1259,24.94075
1260,24.92292
1261,24.90509
1262,24.88727
1263,24.86944
1264,24.85162
1265,24.83379
1266,24.81597
1267,24.79814
1268,24.78031
1269,24.76249
1270,24.74466
1271,24.72684
1272,24.70901
1273,24.69119
1274,24.67336
1275,24.65553
1276,24.63771
1277,24.61988
1278,24.60206
1279,24.58423
1280,24.56641
1281,24.54858
1282,24.53075
1283,24.51293
1284,24.49510
1285,24.47728
1286,24.45945
1287,24.44163
1288,24.42380
1289,24.40597
1290,24.38815
1291,24.37032
1292,24.35250
1293,24.33467
1294,24.31685
1295,24.29902
1296,24.28119
1297,24.26337
1298,24.24554
1299,24.22772
1300,24.20989
1301,24.19207
1302,24.17424
1303,24.15642
1304,24.13859
1305,24.12076
1306,24.10294
1307,24.08511
1308,24.06729
1309,24.04946
1310,24.03164
1311,24.01381
1312,23.99598
1313,23.97816
1314,23.96033
1315,23.94251
1316,23.92468
1317,23.90686
1318,23.88903
1319,23.87120
1320,23.85338
1321,23.83555
1322,23.81773
1323,23.79990
1324,23.78208
1325,23.76425
1326,23.74642
1327,23.72860
1328,23.71077
1329,23.69295
1330,23.67512
1331,23.65730
1332,23.63947
1333,23.62164
1334,23.60382
1335,23.58599
1336,23.56817
1337,23.55034
1338,23.53252
1339,23.51469
1340,23.49686
1341,23.47904
1342,23.46121
1343,23.44339
1344,23.45081
1345,23.46416
1346,23.47751
1347,23.49086
1348,23.50420
1349,23.51755
1350,23.53090
1351,23.54425
1352,23.55760
1353,23.57095
1354,23.58429
1355,23.59764
1356,23.61099
1357,23.62434
1358,23.63769
1359,23.65103
1360,23.66438
1361,23.67773
1362,23.69108
1363,23.70443
1364,23.71778
1365,23.73112
1366,23.74447
1367,23.75782
1368,23.77117
1369,23.78452
1370,23.79786
1371,23.81121
1372,23.82456
1373,23.83791
1374,23.85126
1375,23.86461
1376,23.87795
1377,23.89130
1378,23.90465
1379,23.91800
1380,23.93135
1381,23.94469
1382,23.95804
1383,23.97139
1384,23.98474
1385,23.99809
1386,24.01143
1387,24.02478
1388,24.03813
1389,24.05148
1390,24.06483
1391,24.07818
1392,24.09152
1393,24.10487
1394,24.11822
1395,24.13157
1396,24.14492
1397,24.15826
1398,24.17161
1399,24.18496
1400,24.19831
1401,24.21166
1402,24.22501
1403,24.23835
1404,24.25170
1405,24.26505
1406,24.27840
1407,24.29175
1408,24.30509
1409,24.31844
1410,24.33179
1411,24.34514
1412,24.35849
1413,24.37184
1414,24.38518
1415,24.39853
1416,24.41188
1417,24.42523
1418,24.43858
1419,24.45192
1420,24.46527
1421,24.47862
1422,24.49197
1423,24.50532
1424,24.51867
1425,24.53201
1426,24.54536
1427,24.55871
1428,24.57206
1429,24.58541
1430,24.59875
1431,24.61210
1432,24.62545
1433,24.63880
1434,24.65215
1435,24.66549
1436,24.67884
1437,24.69219
1438,24.70554
1439,24.71889
1440,24.73224
1441,24.74558
1442,24.75893
1443,24.77228
1444,24.78563
1445,24.79898
1446,24.81232
1447,24.82567
1448,24.83902
1449,24.85237
1450,24.86572
1451,24.87907
1452,24.89241
1453,24.90576
1454,24.91911
1455,24.93246
1456,24.94581
1457,24.95915
1458,24.97250
1459,24.98585
1460,24.99920
1461,25.01255
1462,25.02590
1463,25.03924
1464,25.05259
1465,25.06594
1466,25.07929
1467,25.09264
1468,25.10598
1469,25.11933
1470,25.13268
1471,25.14603
1472,25.15938
1473,25.17273
1474,25.18607
1475,25.19942
1476,25.21277
1477,25.22612
1478,25.23947
1479,25.25281
1480,25.26616
1481,25.27951
1482,25.29286
1483,25.30621
1484,25.31956
1485,25.33290
1486,25.34625
1487,25.35960
1488,25.37295
1489,25.38630
1490,25.39964
1491,25.41299
1492,25.42634
1493,25.43969
1494,25.45304
1495,25.46638
1496,25.47973
1497,25.49308
1498,25.50643
1499,25.51978
1500,25.53313
1501,25.54647
1502,25.55982
1503,25.57317
1504,25.58652
1505,25.59987
1506,25.61321
1507,25.62656
1508,25.63991
1509,25.65326
1510,25.66661
1511,25.67996
1512,25.69330
1513,25.70665
1514,25.72000
1515,25.73335
1516,25.74670
1517,25.76004
1518,25.77339
1519,25.78674
1520,25.80009
1521,25.81344
1522,25.82679
1523,25.84013
1524,25.85348
1525,25.86683
1526,25.88018
1527,25.89353
1528,25.90687
1529,25.92022
1530,25.93357
1531,25.94692
1532,25.96027
1533,25.97362
1534,25.98696
1535,26.00031
1536,26.01366
1537,26.02701
1538,26.04036
1539,26.05370
1540,26.06705
1541,26.08040
1542,26.09375
1543,26.10710
1544,26.12044
1545,26.13379
1546,26.14714
1547,26.16049
1548,26.17384
1549,26.18719
1550,26.20053
1551,26.21388
1552,26.22723
1553,26.24058
1554,26.25393
1555,26.26727
1556,26.28062
1557,26.29397
1558,26.30732
1559,26.32067
1560,26.33402
1561,26.34736
1562,26.36071
1563,26.37406
1564,26.38741
1565,26.40076
1566,26.41410
1567,26.42745
1568,26.44080
1569,26.45415
1570,26.46750
1571,26.48085
1572,26.49419
1573,26.50754
1574,26.52089
1575,26.53424
1576,26.54759
1577,26.56093
1578,26.57428
1579,26.58763
1580,26.60098
1581,26.61433
1582,26.62768
1583,26.64102
1584,26.65437
1585,26.66772
1586,26.68107
1587,26.69442
1588,26.70776
1589,26.72111
1590,26.73446
1591,26.74781
1592,26.76116
1593,26.77451
1594,26.78785
1595,26.80120
1596,26.81455
1597,26.82790
1598,26.84125
1599,26.85459
1600,26.86794
1601,26.88129
1602,26.89464
1603,26.90799
1604,26.92133
1605,26.93468
1606,26.94803
1607,26.96138
1608,26.97473
1609,26.98808
1610,27.00142
1611,27.01477
1612,27.02812
1613,27.04147
1614,27.05482
1615,27.06816
1616,27.08151
1617,27.09486
1618,27.10821
1619,27.12156
1620,27.13491
1621,27.14825
1622,27.16160
1623,27.17495
1624,27.18830
1625,27.20165
1626,27.21499
1627,27.22834
1628,27.24169
1629,27.25504
1630,27.26839
1631,27.28174
1632,27.29508
1633,27.30843
1634,27.32178
1635,27.33513
1636,27.34848
1637,27.36182
1638,27.37517
1639,27.38852
1640,27.40187
1641,27.41522
1642,27.42857
1643,27.44191
1644,27.45526
1645,27.46861
1646,27.48196
1647,27.49531
1648,27.50865
1649,27.52200
1650,27.53535
1651,27.54870
1652,27.56205
1653,27.57539
1654,27.58874
1655,27.60209
1656,27.61544
1657,27.62879
1658,27.64214
1659,27.65548
1660,27.66883
1661,27.68218
1662,27.69553
1663,27.70888
1664,27.72222
1665,27.73557
1666,27.74892
1667,27.76227
1668,27.77562
1669,27.78897
1670,27.80231
1671,27.81566
1672,27.82901
1673,27.84236
1674,27.85571
1675,27.86905
1676,27.88240
1677,27.89575
1678,27.90910
1679,27.92245
1680,27.93580
1681,27.94914
1682,27.96249
1683,27.97584
1684,27.98919
1685,28.00254
1686,28.01588
1687,28.02923
1688,28.04258
1689,28.05593
1690,28.06928
1691,28.08263
1692,28.09597
1693,28.10932
1694,28.12267
1695,28.13602
1696,28.14937
1697,28.16271
1698,28.17606
1699,28.18941
1700,28.20276
1701,28.21611
1702,28.22945
1703,28.24280
1704,28.25615
1705,28.26950
1706,28.28285
1707,28.29620
1708,28.30954
1709,28.32289
1710,28.33624
1711,28.34959
1712,28.36294
1713,28.37628
1714,28.38963
1715,28.40298
1716,28.41633
1717,28.42968
1718,28.44303
1719,28.45637
1720,28.46972
1721,28.48307
1722,28.49642
1723,28.50977
1724,28.52311
1725,28.53646
1726,28.54981
1727,28.56316
1728,28.57651
1729,28.58986
1730,28.60320
1731,28.61655
1732,28.62990
1733,28.64325
1734,28.65660
1735,28.66994
1736,28.68329
1737,28.69664
1738,28.70999
1739,28.72334
1740,28.73669
1741,28.75003
1742,28.76338
1743,28.77673
1744,28.79008
1745,28.80343
1746,28.81677
1747,28.83012
1748,28.84347
1749,28.85682
1750,28.87017
1751,28.88352
1752,28.89686
1753,28.91021
1754,28.92356
1755,28.93691
1756,28.95026
1757,28.96360
1758,28.97695
1759,28.99030
1760,29.00365
1761,29.01700
1762,29.03034
1763,29.04369
1764,29.05704
1765,29.07039
1766,29.08374
1767,29.09709
1768,29.11043
1769,29.12378
1770,29.13713
1771,29.15048
1772,29.16383
1773,29.17717
1774,29.19052
1775,29.20387
1776,29.21722
1777,29.23057
1778,29.24392
1779,29.25726
1780,29.27061
1781,29.28396
1782,29.29731
1783,29.31066
1784,29.32400
1785,29.33735
1786,29.35070
1787,29.36405
1788,29.37740
1789,29.39075
1790,29.40409
1791,29.41744
1792,29.43079
1793,29.44414
1794,29.45749
1795,29.47083
1796,29.48418
1797,29.49753
1798,29.51088
1799,29.52423
1800,29.53758
1801,29.55092
1802,29.56427
1803,29.57762
1804,29.59097
1805,29.60432
1806,29.61766
1807,29.63101
1808,29.64436
1809,29.65771
1810,29.67106
1811,29.68440
1812,29.69775
1813,29.71110
1814,29.72445
1815,29.73780
1816,29.75115
1817,29.76449
1818,29.77784
1819,29.79119
1820,29.79645
1821,29.78599
1822,29.77554
1823,29.76509
1824,29.75463
1825,29.74418
1826,29.73373
1827,29.72328
1828,29.71282
1829,29.70237
1830,29.69192
1831,29.68146
1832,29.67101
1833,29.66056
1834,29.65010
1835,29.63965
1836,29.62920
1837,29.61875
1838,29.60829
1839,29.59784
1840,29.58739
1841,29.57693
1842,29.56648
1843,29.55603
1844,29.54557
1845,29.53512
1846,29.52467
1847,29.51422
1848,29.50376
1849,29.49331
1850,29.48286
1851,29.47240
1852,29.46195
1853,29.45150
1854,29.44105
1855,29.43059
1856,29.42014
1857,29.40969
1858,29.39923
1859,29.38878
1860,29.37833
1861,29.36787
1862,29.35742
1863,29.34697
1864,29.33652
1865,29.32606
1866,29.31561
1867,29.30516
1868,29.29470
1869,29.28425
1870,29.27380
1871,29.26334
1872,29.25289
1873,29.24244
1874,29.23199
1875,29.22153
1876,29.21108
