Frequency (Hz),dB (Relative)
1733,21.38854
1734,21.39431
1735,21.40008
1736,21.40585
1737,21.41162
1738,21.41739
1739,21.42316
1740,21.42893
1741,21.43470
1742,21.44047
1743,21.44624
1744,21.45201
1745,21.45778
1746,21.46355
1747,21.46932
1748,21.47509
1749,21.48086
1750,21.48663
1751,21.49240
1752,21.49817
1753,21.50394
1754,21.50970
1755,21.51547
1756,21.52124
1757,21.52701
1758,21.53278
1759,21.53855
1760,21.54432
1761,21.55009
1762,21.55586
1763,21.56163
1764,21.56740
1765,21.57317
1766,21.57894
1767,21.58471
1768,21.59048
1769,21.59625
1770,21.60202
1771,21.60779
1772,21.61356
1773,21.61933
1774,21.62510
1775,21.63087
1776,21.63664
1777,21.64241
1778,21.64818
1779,21.65395
1780,21.65972
1781,21.66549
1782,21.67126
1783,21.67703
1784,21.68280
1785,21.68857
1786,21.69434
1787,21.70011
1788,21.70588
1789,21.71165
1790,21.71742
1791,21.72319
1792,21.72896
1793,21.73473
1794,21.74050
1795,21.74627
1796,21.75204
1797,21.75781
1798,21.76358
1799,21.76935
1800,21.77512
1801,21.78089
1802,21.78666
1803,21.79243
1804,21.79820
1805,21.80397
1806,21.80974
1807,21.81551
1808,21.82128
1809,21.82705
1810,21.83281
1811,21.83858
1812,21.84435
1813,21.85012
1814,21.85589
1815,21.86166
1816,21.86743
1817,21.87320
1818,21.87897
1819,21.88474
1820,21.89051
1821,21.89628
1822,21.90205
1823,21.90782
1824,21.91359
1825,21.91936
1826,21.92513
1827,21.93090
1828,21.93667
1829,21.94244
1830,21.94821
1831,21.94879
1832,21.94703
1833,21.94527
1834,21.94351
1835,21.94175
1836,21.93999
1837,21.93823
1838,21.93647
1839,21.93471
1840,21.93295
1841,21.93119
1842,21.92943
1843,21.92767
1844,21.92591
1845,21.92415
1846,21.92239
1847,21.92063
1848,21.91887
1849,21.91711
1850,21.91535
1851,21.91359
1852,21.91183
1853,21.91007
1854,21.90831
1855,21.90655
1856,21.90479
1857,21.90303
1858,21.90127
1859,21.89951
1860,21.89775
1861,21.89599
1862,21.89423
1863,21.89247
1864,21.89071
1865,21.88895
1866,21.88719
1867,21.88543
