Frequency (Hz),dB (Relative)
1758,14.50872
1759,14.52656
1760,14.54440
1761,14.56224
1762,14.58008
1763,14.59792
1764,14.61576
1765,14.63360
1766,14.65144
1767,14.66928
1768,14.68712
1769,14.70496
1770,14.72280
1771,14.74064
1772,14.75848
1773,14.77632
1774,14.79416
1775,14.81200
1776,14.82984
1777,14.84768
1778,14.86552
1779,14.88336
1780,14.90120
1781,14.91904
1782,14.93689
1783,14.95473
1784,14.97257
1785,14.99041
1786,15.00825
1787,15.02609
1788,15.04393
1789,15.06177
1790,15.07961
1791,15.09745
1792,15.11529
1793,15.13313
1794,15.15097
1795,15.16881
1796,15.18665
1797,15.20449
1798,15.22233
1799,15.24017
1800,15.25801
1801,15.27585
1802,15.29369
1803,15.31153
1804,15.32937
1805,15.34721
1806,15.36505
1807,15.38289
1808,15.40073
1809,15.41857
1810,15.43641
1811,15.45425
1812,15.47210
1813,15.48994
1814,15.50778
1815,15.52562
1816,15.54346
1817,15.56130
1818,15.57914
1819,15.59698
1820,15.61482
1821,15.63266
1822,15.65050
1823,15.66834
1824,15.68618
1825,15.70402
1826,15.72186
1827,15.73970
1828,15.75754
1829,15.77538
1830,15.79322
1831,15.81106
1832,15.82890
1833,15.84674
1834,15.86458
1835,15.88242
1836,15.90026
1837,15.91810
1838,15.93594
1839,15.95378
1840,15.97162
1841,15.98946
1842,15.97326
1843,15.95601
1844,15.93875
1845,15.92150
1846,15.90424
1847,15.88699
1848,15.86973
1849,15.85248
1850,15.83522
1851,15.81797
1852,15.80071
1853,15.78346
1854,15.76620
1855,15.74895
1856,15.73169
1857,15.71444
1858,15.69718
1859,15.67993
1860,15.66267
1861,15.64542
1862,15.62816
1863,15.61091
1864,15.59365
1865,15.57640
1866,15.55915
1867,15.54189
1868,15.52464
1869,15.50738
1870,15.49013
1871,15.47287
1872,15.45562
1873,15.43836
1874,15.42111
1875,15.40385
1876,15.38660
1877,15.36934
1878,15.35209
