Frequency (Hz),dB (Relative)
1476,19.93482
1477,19.91365
1478,19.89249
1479,19.87132
1480,19.85015
1481,19.82899
1482,19.80782
1483,19.78666
1484,19.76549
1485,19.74432
1486,19.72316
1487,19.70199
1488,19.68082
1489,19.65966
1490,19.63849
1491,19.61733
1492,19.59616
1493,19.57499
1494,19.55383
1495,19.53266
1496,19.51149
1497,19.49033
1498,19.46916
1499,19.44799
1500,19.42683
1501,19.40566
1502,19.38450
1503,19.36333
1504,19.34216
1505,19.32100
1506,19.29983
1507,19.27866
1508,19.25750
1509,19.23633
1510,19.21517
1511,19.19400
1512,19.17283
1513,19.15167
1514,19.13050
1515,19.10933
1516,19.08817
1517,19.06700
1518,19.04583
1519,19.02467
1520,19.00350
1521,18.98234
1522,18.96117
1523,18.94000
1524,18.91884
1525,18.89767
1526,18.87650
1527,18.85534
1528,18.83417
1529,18.81301
1530,18.79184
1531,18.77067
1532,18.74951
1533,18.72834
1534,18.70717
1535,18.68601
1536,18.66484
1537,18.64367
1538,18.62251
1539,18.60134
1540,18.58018
1541,18.55901
1542,18.53784
1543,18.51668
1544,18.49551
1545,18.47434
1546,18.45318
1547,18.43201
1548,18.41085
1549,18.38968
1550,18.36851
1551,18.34735
1552,18.32618
1553,18.30501
1554,18.28385
1555,18.26268
1556,18.24151
1557,18.22035
1558,18.19918
1559,18.17802
1560,18.15685
1561,18.13568
1562,18.11452
1563,18.09335
1564,18.07218
1565,18.05102
1566,18.02985
1567,18.00869
1568,17.98752
1569,17.96635
1570,17.94519
1571,17.92402
1572,17.90285
1573,17.88169
1574,17.86052
1575,17.83935
1576,17.81819
1577,17.79702
1578,17.77586
1579,17.75469
1580,17.73352
1581,17.71236
1582,17.69119
1583,17.67002
1584,17.64886
1585,17.62769
1586,17.60653
1587,17.58536
1588,17.56419
1589,17.54303
1590,17.52186
1591,17.50069
1592,17.47953
1593,17.45836
1594,17.43719
1595,17.41603
1596,17.39486
1597,17.37370
1598,17.35253
1599,17.33136
1600,17.31020
1601,17.28903
1602,17.26786
1603,17.24670
1604,17.22553
1605,17.20437
1606,17.18320
1607,17.16203
1608,17.14087
1609,17.11970
1610,17.09853
1611,17.07737
1612,17.05620
1613,17.03503
1614,17.01387
1615,16.99270
1616,16.97154
1617,16.95037
1618,16.92920
1619,16.90804
1620,16.88687
1621,16.86570
1622,16.84454
1623,16.82337
1624,16.80220
1625,16.78104
1626,16.75987
1627,16.73871
1628,16.71754
1629,16.69637
1630,16.67521
1631,16.65404
1632,16.63287
1633,16.61171
1634,16.59054
1635,16.56938
1636,16.54821
1637,16.52704
1638,16.50588
1639,16.48471
1640,16.46354
1641,16.44238
1642,16.42121
1643,16.40004
1644,16.37888
1645,16.35771
1646,16.33655
1647,16.31538
1648,16.29421
1649,16.27305
1650,16.25188
1651,16.23071
1652,16.20955
1653,16.18838
1654,16.16722
1655,16.14605
1656,16.12488
1657,16.10372
1658,16.08255
1659,16.06138
1660,16.04022
1661,16.01905
1662,15.99788
1663,15.97672
1664,15.95555
1665,15.93439
1666,15.91322
1667,15.89205
1668,15.87089
1669,15.84972
1670,15.82855
1671,15.80739
1672,15.78622
1673,15.76506
1674,15.74389
1675,15.72272
1676,15.70156
1677,15.68039
1678,15.65922
1679,15.63806
1680,15.61689
1681,15.59572
1682,15.57456
1683,15.55339
1684,15.53223
1685,15.51106
1686,15.48989
1687,15.46873
1688,15.44756
1689,15.42639
1690,15.40523
1691,15.38406
1692,15.36290
1693,15.34173
1694,15.32056
1695,15.29940
1696,15.27823
1697,15.25706
1698,15.23590
1699,15.21473
1700,15.19356
1701,15.17240
1702,15.15123
1703,15.13007
1704,15.10890
1705,15.08773
1706,15.06657
1707,15.04540
1708,15.02423
1709,15.00307
1710,14.98190
1711,14.96074
1712,14.93957
1713,14.91840
1714,14.89724
1715,14.87607
1716,14.85490
1717,14.83374
1718,14.81257
1719,14.79140
1720,14.77024
1721,14.74907
1722,14.72791
1723,14.70674
1724,14.68557
1725,14.66441
1726,14.64324
1727,14.62207
1728,14.60091
1729,14.57974
1730,14.55858
1731,14.53741
1732,14.51624
1733,14.49508
1734,14.47391
1735,14.45274
1736,14.43158
1737,14.41041
1738,14.38924
1739,14.36808
1740,14.34691
1741,14.32575
1742,14.30458
1743,14.28341
1744,14.26225
1745,14.24108
1746,14.21991
1747,14.19875
1748,14.17758
1749,14.15642
1750,14.13525
1751,14.11408
1752,14.09292
1753,14.07175
1754,14.05058
1755,14.02942
1756,14.00825
1757,13.98708
1758,13.96592
1759,13.94475
1760,13.92359
1761,13.90242
1762,13.88125
1763,13.86009
1764,13.83892
1765,13.81775
1766,13.79659
1767,13.77542
1768,13.75425
1769,13.73309
1770,13.71192
1771,13.69076
1772,13.66959
1773,13.64842
1774,13.62726
1775,13.60609
1776,13.58492
1777,13.56376
1778,13.55819
1779,13.58158
1780,13.60497
1781,13.62836
1782,13.65175
1783,13.67514
1784,13.69853
1785,13.72192
1786,13.74531
1787,13.76870
1788,13.79209
1789,13.81548
1790,13.83887
1791,13.86226
1792,13.88565
1793,13.90904
1794,13.93243
1795,13.95582
1796,13.97921
1797,14.00260
1798,14.02599
1799,14.04938
1800,14.07277
1801,14.09616
1802,14.11955
1803,14.14294
1804,14.16633
1805,14.18972
1806,14.21311
1807,14.23650
1808,14.25989
1809,14.28328
1810,14.30667
1811,14.33005
1812,14.35344
1813,14.37683
1814,14.40022
1815,14.42361
1816,14.44700
1817,14.47039
1818,14.49378
1819,14.51717
1820,14.54056
1821,14.56395
1822,14.58734
1823,14.61073
1824,14.63412
1825,14.65751
1826,14.68090
1827,14.70429
1828,14.72768
1829,14.75107
1830,14.77446
1831,14.79785
1832,14.82124
1833,14.84463
1834,14.86802
1835,14.89141
1836,14.91480
1837,14.93819
1838,14.96158
1839,14.98497
1840,15.00836
1841,15.03175
1842,15.05514
1843,15.07853
1844,15.10192
1845,15.12531
1846,15.14870
1847,15.17209
1848,15.19548
1849,15.21887
1850,15.24226
1851,15.26565
1852,15.28904
1853,15.31243
1854,15.33582
1855,15.35921
1856,15.38260
1857,15.40599
1858,15.42938
